Date,High,Low,Open,Volume From,Volume To,Close,Currency Pair
25/10/2018,6497.9,6432.3,6476.52,35706.92,"231,214,963.95",6462.77,BTC/USD
26/10/2018,6514.0,6441.81,6462.77,33284.54,"215,447,656.36",6457.21,BTC/USD
27/10/2018,6479.0,6445.95,6457.21,19092.86,"124,066,466.34",6470.17,BTC/USD
28/10/2018,6483.24,6444.74,6470.17,16806.73,"109,118,160.99",6470.74,BTC/USD
29/10/2018,6483.39,6282.58,6470.74,53760.53,"342,463,526.52",6313.91,BTC/USD
30/10/2018,6340.68,6286.3,6314.38,42701.22,"269,592,154.08",6309.11,BTC/USD
31/10/2018,6391.25,6241.49,6309.11,38823.41,"245,357,244.49",6342.61,BTC/USD
01/11/2018,6402.59,6322.6,6342.81,31397.71,"199,861,220.45",6381.3,BTC/USD
02/11/2018,6420.93,6371.57,6381.3,27987.6,"179,385,606.70",6394.66,BTC/USD
03/11/2018,6398.09,6336.96,6394.65,28808.38,"183,565,304.27",6376.32,BTC/USD
04/11/2018,6498.16,6351.92,6376.55,27317.02,"175,805,188.92",6467.05,BTC/USD
05/11/2018,6475.8,6406.69,6467.05,24142.0,"155,758,902.30",6433.74,BTC/USD
06/11/2018,6482.81,6412.56,6433.53,37162.36,"239,808,254.25",6479.72,BTC/USD
07/11/2018,6562.79,6476.59,6479.72,55100.44,"360,052,788.55",6529.68,BTC/USD
08/11/2018,6542.42,6438.27,6530.94,42073.45,"273,205,386.68",6446.06,BTC/USD
09/11/2018,6457.97,6352.45,6446.06,37086.04,"237,893,036.71",6377.99,BTC/USD
10/11/2018,6419.92,6376.17,6377.99,14658.42,"94,313,328.59",6396.37,BTC/USD
11/11/2018,6414.18,6326.38,6396.39,20337.03,"130,156,001.58",6408.18,BTC/USD
12/11/2018,6435.41,6350.87,6408.18,28338.62,"181,575,610.86",6375.08,BTC/USD
13/11/2018,6389.43,6315.58,6375.08,35761.27,"227,689,745.72",6339.17,BTC/USD
14/11/2018,6375.7,5469.93,6339.17,178422.8,"1,045,469,380.16",5741.47,BTC/USD
15/11/2018,5767.06,5300.75,5740.51,147895.07,"820,864,013.96",5647.5,BTC/USD
16/11/2018,5676.54,5487.87,5647.5,71050.83,"397,196,182.83",5586.27,BTC/USD
17/11/2018,5602.01,5524.7,5586.97,29517.8,"164,182,152.19",5568.94,BTC/USD
18/11/2018,5701.35,5567.95,5567.95,41702.04,"233,409,182.46",5615.26,BTC/USD
19/11/2018,5615.98,4757.01,5615.26,207964.38,"1,072,037,780.45",4809.62,BTC/USD
20/11/2018,4953.56,4168.25,4809.62,315023.21,"1,433,400,842.16",4441.81,BTC/USD
21/11/2018,4689.55,4315.58,4441.81,152286.19,"686,284,917.84",4593.04,BTC/USD
22/11/2018,4640.72,4297.21,4593.04,83715.43,"376,852,837.57",4320.68,BTC/USD
23/11/2018,4419.48,4157.19,4320.68,121719.16,"521,825,987.75",4343.42,BTC/USD
24/11/2018,4432.0,3741.2,4343.42,123090.79,"503,028,289.39",3854.11,BTC/USD
25/11/2018,4165.93,3550.04,3854.11,213926.98,"819,869,496.19",4004.15,BTC/USD
26/11/2018,4124.7,3598.81,4004.46,185985.76,"715,341,714.72",3784.59,BTC/USD
27/11/2018,3878.9,3613.11,3784.77,147999.31,"555,212,127.53",3822.99,BTC/USD
28/11/2018,4398.57,3822.94,3822.99,175435.76,"726,808,596.57",4263.55,BTC/USD
29/11/2018,4444.39,4130.68,4263.52,112103.36,"479,575,430.64",4286.69,BTC/USD
30/11/2018,4331.07,3916.3,4286.85,121993.57,"497,762,735.43",4009.67,BTC/USD
01/12/2018,4309.65,3942.62,4009.67,67774.58,"280,927,570.31",4197.46,BTC/USD
02/12/2018,4318.79,4077.67,4197.7,62748.83,"262,154,694.41",4143.86,BTC/USD
03/12/2018,4159.01,3795.18,4143.86,107400.61,"423,985,399.83",3871.41,BTC/USD
04/12/2018,4082.68,3770.92,3871.41,94655.27,"373,361,232.89",3948.44,BTC/USD
05/12/2018,3961.8,3719.19,3948.44,83811.55,"320,944,415.67",3737.53,BTC/USD
06/12/2018,3883.43,3467.92,3737.53,159523.77,"590,923,562.42",3485.18,BTC/USD
07/12/2018,3576.11,3248.0,3485.18,206088.47,"699,930,576.16",3420.57,BTC/USD
08/12/2018,3602.49,3295.21,3420.57,104091.14,"357,548,590.53",3461.07,BTC/USD
09/12/2018,3718.58,3436.5,3461.07,83347.79,"295,321,498.63",3592.84,BTC/USD
10/12/2018,3645.49,3416.77,3592.84,81855.33,"287,119,758.11",3467.16,BTC/USD
11/12/2018,3483.58,3348.98,3467.16,67519.71,"230,671,778.42",3401.02,BTC/USD
12/12/2018,3545.37,3380.48,3401.02,74415.95,"257,293,632.74",3485.59,BTC/USD
13/12/2018,3493.76,3272.81,3485.59,84592.04,"286,236,674.73",3305.11,BTC/USD
14/12/2018,3333.24,3180.97,3305.11,89133.43,"290,985,461.02",3235.48,BTC/USD
15/12/2018,3271.76,3169.53,3235.48,51317.37,"165,378,769.60",3232.51,BTC/USD
16/12/2018,3319.83,3227.4,3232.51,45102.51,"148,182,655.41",3255.37,BTC/USD
17/12/2018,3639.65,3239.06,3255.37,119831.24,"412,454,521.38",3548.19,BTC/USD
18/12/2018,3727.99,3481.46,3548.19,91609.53,"327,807,644.75",3715.85,BTC/USD
19/12/2018,3969.7,3693.57,3715.85,163016.15,"620,695,447.39",3736.54,BTC/USD
20/12/2018,4225.52,3712.82,3736.54,180025.9,"724,855,205.51",4137.66,BTC/USD
21/12/2018,4247.71,3831.2,4137.66,128508.13,"516,656,937.13",3898.81,BTC/USD
22/12/2018,4060.34,3849.23,3898.81,63672.55,"250,085,915.72",4045.24,BTC/USD
23/12/2018,4117.65,3972.39,4045.24,58294.45,"235,997,621.23",4007.63,BTC/USD
24/12/2018,4303.37,4006.6,4007.63,109869.44,"459,290,147.24",4081.95,BTC/USD
25/12/2018,4094.61,3734.85,4081.95,95683.55,"367,200,910.64",3834.73,BTC/USD
26/12/2018,3923.93,3746.86,3834.73,68965.06,"263,439,573.84",3848.78,BTC/USD
27/12/2018,3888.92,3622.39,3848.78,81652.77,"305,729,129.14",3646.09,BTC/USD
28/12/2018,4007.71,3628.43,3646.09,92882.41,"353,705,007.17",3947.86,BTC/USD
29/12/2018,4004.14,3774.38,3947.86,54702.16,"214,891,355.42",3797.06,BTC/USD
30/12/2018,3925.18,3760.8,3797.06,49797.04,"191,958,416.81",3896.21,BTC/USD
31/12/2018,3904.28,3701.48,3896.21,54221.49,"206,190,463.74",3747.39,BTC/USD
01/01/2019,3938.75,3696.94,3747.39,45104.29,"170,598,307.96",3880.15,BTC/USD
02/01/2019,3989.59,3826.29,3880.15,54034.73,"210,854,603.84",3961.01,BTC/USD
03/01/2019,3965.52,3778.76,3961.01,45585.19,"176,488,072.06",3835.86,BTC/USD
04/01/2019,3901.65,3783.88,3835.86,44398.9,"170,507,611.15",3874.06,BTC/USD
05/01/2019,3926.92,3841.13,3874.06,35766.65,"139,438,510.18",3855.39,BTC/USD
06/01/2019,4145.16,3829.09,3855.39,58878.99,"236,298,043.75",4102.85,BTC/USD
07/01/2019,4132.62,4001.35,4102.85,51541.23,"209,289,368.14",4050.4,BTC/USD
08/01/2019,4156.16,3990.34,4050.4,65973.5,"268,091,045.44",4040.75,BTC/USD
09/01/2019,4092.91,4013.0,4040.75,55130.13,"223,639,028.92",4048.34,BTC/USD
10/01/2019,4085.09,3631.07,4048.34,108277.01,"412,522,198.13",3668.15,BTC/USD
11/01/2019,3729.69,3616.41,3668.15,63070.18,"231,465,488.10",3669.2,BTC/USD
12/01/2019,3692.12,3611.2,3669.2,28343.28,"103,912,541.38",3664.38,BTC/USD
13/01/2019,3675.2,3528.24,3664.38,45682.73,"164,125,048.97",3551.24,BTC/USD
14/01/2019,3748.88,3544.53,3551.24,56099.99,"204,793,029.92",3703.9,BTC/USD
15/01/2019,3724.3,3590.49,3703.9,54154.65,"198,582,447.53",3621.24,BTC/USD
16/01/2019,3704.37,3611.38,3621.24,53843.55,"196,211,595.54",3643.99,BTC/USD
17/01/2019,3695.28,3586.92,3643.99,46181.32,"168,287,506.10",3685.3,BTC/USD
18/01/2019,3685.39,3620.44,3685.3,32418.99,"118,317,804.97",3648.05,BTC/USD
19/01/2019,3799.62,3643.01,3648.05,38341.35,"143,238,228.40",3729.78,BTC/USD
20/01/2019,3754.65,3529.25,3729.78,49198.37,"177,628,515.93",3567.73,BTC/USD
21/01/2019,3599.83,3535.19,3567.73,36101.4,"129,000,924.60",3571.92,BTC/USD
22/01/2019,3635.69,3473.77,3571.92,53586.91,"191,355,241.84",3602.04,BTC/USD
23/01/2019,3631.15,3543.96,3602.04,37910.4,"135,864,247.56",3572.05,BTC/USD
24/01/2019,3616.33,3546.5,3572.05,31630.57,"113,155,246.95",3598.52,BTC/USD
25/01/2019,3607.43,3539.41,3598.52,32679.69,"116,674,680.78",3582.89,BTC/USD
26/01/2019,3676.4,3578.62,3582.89,29201.1,"105,927,045.55",3596.5,BTC/USD
27/01/2019,3605.99,3511.29,3596.5,26261.48,"93,766,117.67",3565.08,BTC/USD
28/01/2019,3567.56,3402.56,3565.08,59700.11,"206,309,738.62",3453.42,BTC/USD
29/01/2019,3463.2,3369.19,3453.42,46304.1,"158,106,687.00",3418.25,BTC/USD
30/01/2019,3488.91,3395.94,3418.25,42399.63,"146,422,486.10",3467.21,BTC/USD
31/01/2019,3499.78,3422.83,3467.21,37365.7,"128,773,893.15",3434.13,BTC/USD
01/02/2019,3478.55,3398.96,3434.13,41976.43,"144,476,056.44",3461.63,BTC/USD
02/02/2019,3519.14,3441.21,3461.63,27103.48,"94,144,187.11",3508.68,BTC/USD
03/02/2019,3514.43,3424.42,3508.68,23044.88,"79,591,219.11",3449.62,BTC/USD
04/02/2019,3470.8,3429.21,3449.62,23959.61,"82,280,894.52",3431.24,BTC/USD
05/02/2019,3447.88,3415.67,3431.24,24459.49,"84,042,727.18",3447.66,BTC/USD
06/02/2019,3459.33,3362.24,3447.66,44281.79,"150,408,587.85",3394.89,BTC/USD
07/02/2019,3406.54,3369.1,3394.89,28811.35,"97,390,901.92",3375.33,BTC/USD
08/02/2019,3735.1,3363.32,3375.33,89444.22,"317,023,029.42",3660.03,BTC/USD
09/02/2019,3673.71,3616.11,3660.03,25880.75,"94,200,588.34",3652.26,BTC/USD
10/02/2019,3689.32,3611.46,3652.26,30046.26,"109,365,095.98",3685.14,BTC/USD
11/02/2019,3688.59,3608.18,3685.14,40461.58,"146,354,074.39",3611.34,BTC/USD
12/02/2019,3648.67,3574.22,3611.34,45717.05,"164,816,438.53",3617.41,BTC/USD
13/02/2019,3655.89,3590.01,3617.41,40664.15,"146,822,348.57",3605.87,BTC/USD
14/02/2019,3619.7,3567.39,3605.87,32779.35,"117,804,856.32",3588.72,BTC/USD
15/02/2019,3640.65,3575.95,3588.72,36251.38,"130,398,989.33",3593.49,BTC/USD
16/02/2019,3639.75,3592.04,3593.49,24003.59,"86,973,822.79",3617.24,BTC/USD
17/02/2019,3706.17,3608.18,3617.24,36849.32,"134,218,331.16",3670.92,BTC/USD
18/02/2019,3952.44,3661.42,3670.92,98728.99,"376,203,280.43",3912.57,BTC/USD
19/02/2019,4010.91,3882.52,3912.57,74127.62,"292,137,057.43",3924.24,BTC/USD
20/02/2019,3992.31,3898.91,3924.24,53048.95,"209,282,292.49",3974.05,BTC/USD
21/02/2019,4026.54,3900.28,3974.05,47433.87,"187,314,178.85",3937.04,BTC/USD
22/02/2019,3996.15,3917.66,3937.04,43006.55,"170,405,341.81",3983.53,BTC/USD
23/02/2019,4192.39,3948.48,3983.53,57002.5,"231,174,632.28",4149.09,BTC/USD
24/02/2019,4221.62,3755.38,4149.09,80391.72,"319,071,544.94",3771.62,BTC/USD
25/02/2019,3885.06,3771.53,3771.62,48406.42,"185,036,583.31",3845.51,BTC/USD
26/02/2019,3852.66,3791.9,3845.51,33253.08,"126,868,886.89",3817.88,BTC/USD
27/02/2019,3851.84,3699.53,3817.88,46011.1,"175,069,054.72",3830.72,BTC/USD
28/02/2019,3909.86,3798.0,3830.72,44353.45,"170,646,670.66",3823.37,BTC/USD
01/03/2019,3866.12,3822.67,3823.37,26522.34,"101,774,924.71",3831.48,BTC/USD
02/03/2019,3846.38,3790.74,3831.48,19283.71,"73,894,412.97",3842.94,BTC/USD
03/03/2019,3853.28,3788.04,3842.94,16769.86,"64,065,044.79",3812.31,BTC/USD
04/03/2019,3831.01,3705.14,3812.31,39278.22,"147,245,676.28",3731.28,BTC/USD
05/03/2019,3893.52,3720.49,3731.28,43262.3,"165,062,256.27",3874.18,BTC/USD
06/03/2019,3916.29,3839.39,3874.18,33536.95,"129,520,549.49",3874.98,BTC/USD
07/03/2019,3911.76,3853.2,3874.98,37619.38,"146,201,726.67",3882.61,BTC/USD
08/03/2019,3932.02,3804.98,3882.61,39428.25,"153,405,087.61",3868.02,BTC/USD
09/03/2019,3975.25,3860.66,3868.02,27600.01,"108,370,246.04",3947.74,BTC/USD
10/03/2019,3948.21,3897.82,3947.74,17404.16,"68,252,920.53",3929.84,BTC/USD
11/03/2019,3941.99,3849.45,3929.84,32708.55,"126,998,648.60",3874.89,BTC/USD
12/03/2019,3904.7,3827.23,3874.89,33655.37,"130,291,591.54",3888.57,BTC/USD
13/03/2019,3898.25,3853.06,3888.57,27922.69,"108,286,926.77",3878.44,BTC/USD
14/03/2019,3922.21,3825.03,3878.44,34554.38,"133,931,876.12",3881.44,BTC/USD
15/03/2019,3935.1,3876.17,3881.44,32133.02,"125,588,541.02",3927.08,BTC/USD
16/03/2019,4069.11,3924.98,3927.08,41319.81,"166,216,280.52",4027.01,BTC/USD
17/03/2019,4030.38,3970.97,4027.01,17033.6,"68,146,133.16",3998.0,BTC/USD
18/03/2019,4038.99,3964.31,3998.0,27416.92,"109,428,478.54",3988.85,BTC/USD
19/03/2019,4032.04,3972.47,3988.85,29686.2,"118,919,147.36",4024.14,BTC/USD
20/03/2019,4064.95,3995.49,4024.14,36862.09,"148,490,744.90",4056.75,BTC/USD
21/03/2019,4082.29,3953.53,4056.75,44251.52,"178,077,036.22",3996.93,BTC/USD
22/03/2019,4018.21,3984.0,3996.93,22671.75,"90,726,555.79",4000.84,BTC/USD
23/03/2019,4019.36,3982.47,4000.84,18486.22,"74,094,017.72",4007.21,BTC/USD
24/03/2019,4010.3,3970.35,4007.21,16111.98,"64,375,076.75",3994.11,BTC/USD
25/03/2019,4005.29,3887.68,3994.11,34191.84,"136,398,998.18",3924.55,BTC/USD
26/03/2019,3943.2,3902.52,3924.55,23873.14,"93,805,733.55",3942.22,BTC/USD
27/03/2019,4054.32,3932.79,3942.22,37132.4,"149,005,782.26",4045.98,BTC/USD
28/03/2019,4046.44,4014.69,4045.98,25343.13,"102,296,341.19",4036.45,BTC/USD
29/03/2019,4122.89,4031.22,4036.45,41843.31,"170,915,132.77",4111.38,BTC/USD
30/03/2019,4146.88,4066.87,4111.38,24906.26,"102,400,533.82",4118.13,BTC/USD
31/03/2019,4129.43,4098.79,4118.13,13792.73,"56,727,425.19",4112.69,BTC/USD
01/04/2019,4164.33,4082.2,4112.69,36921.55,"152,826,759.02",4151.32,BTC/USD
02/04/2019,5104.42,4147.7,4151.32,172473.31,"814,748,125.73",4906.93,BTC/USD
03/04/2019,5335.7,4831.59,4906.93,159843.43,"809,158,339.99",4976.59,BTC/USD
04/04/2019,5071.98,4799.77,4976.59,74544.88,"370,109,007.61",4913.36,BTC/USD
05/04/2019,5074.13,4897.61,4913.36,56130.82,"280,722,247.30",5047.23,BTC/USD
06/04/2019,5240.19,4938.0,5047.23,54180.91,"275,839,573.80",5057.25,BTC/USD
07/04/2019,5266.04,5044.28,5057.25,47200.43,"243,329,883.48",5201.16,BTC/USD
08/04/2019,5347.88,5141.23,5201.16,69803.56,"366,577,921.18",5294.09,BTC/USD
09/04/2019,5294.09,5159.13,5294.09,48552.25,"253,577,595.39",5201.3,BTC/USD
10/04/2019,5460.94,5178.61,5201.3,65813.81,"349,643,837.46",5318.6,BTC/USD
11/04/2019,5343.66,4987.65,5318.6,69622.86,"356,811,374.12",5048.56,BTC/USD
12/04/2019,5118.61,4927.62,5048.56,43762.94,"220,667,543.59",5081.5,BTC/USD
13/04/2019,5128.96,5056.19,5081.5,23342.24,"118,956,124.90",5080.66,BTC/USD
14/04/2019,5186.82,5031.2,5080.66,21193.03,"108,148,233.81",5165.59,BTC/USD
15/04/2019,5195.31,4969.31,5165.59,40402.46,"205,867,031.18",5037.27,BTC/USD
16/04/2019,5232.03,5029.16,5037.27,40370.0,"207,311,534.31",5212.81,BTC/USD
17/04/2019,5270.76,5190.81,5212.81,37225.68,"194,699,629.15",5236.26,BTC/USD
18/04/2019,5317.78,5232.99,5236.26,35511.12,"187,312,150.44",5289.75,BTC/USD
19/04/2019,5353.01,5212.18,5289.75,30109.97,"158,699,049.55",5295.53,BTC/USD
20/04/2019,5366.6,5274.45,5295.53,23214.49,"123,577,001.56",5326.18,BTC/USD
21/04/2019,5348.59,5232.77,5326.18,25466.81,"134,681,237.40",5305.74,BTC/USD
22/04/2019,5444.76,5265.73,5305.74,45346.65,"242,498,187.66",5394.67,BTC/USD
23/04/2019,5626.83,5371.31,5394.67,66448.85,"368,556,751.66",5539.1,BTC/USD
24/04/2019,5633.0,5390.98,5539.1,61651.16,"339,093,001.24",5454.58,BTC/USD
25/04/2019,5521.61,5031.69,5454.58,70755.72,"374,798,664.87",5162.67,BTC/USD
26/04/2019,5361.94,5104.18,5162.67,70191.21,"366,773,360.18",5234.09,BTC/USD
27/04/2019,5282.97,5192.45,5234.09,21692.98,"113,430,273.96",5229.48,BTC/USD
28/04/2019,5313.7,5218.42,5233.47,25294.87,"133,564,683.52",5272.45,BTC/USD
29/04/2019,5299.51,5162.81,5272.45,31947.44,"167,206,787.27",5237.96,BTC/USD
30/04/2019,5372.23,5224.64,5237.96,32567.46,"172,540,196.26",5350.64,BTC/USD
01/05/2019,5417.17,5346.7,5350.64,27410.57,"147,345,369.73",5389.54,BTC/USD
02/05/2019,5531.15,5387.29,5389.54,35089.37,"192,256,639.91",5500.72,BTC/USD
03/05/2019,5891.9,5484.78,5500.72,75434.86,"432,335,283.61",5753.38,BTC/USD
04/05/2019,5901.36,5596.15,5753.38,45628.34,"263,390,273.68",5840.08,BTC/USD
05/05/2019,5849.5,5709.74,5840.08,25481.48,"147,662,500.76",5794.14,BTC/USD
06/05/2019,5823.67,5644.15,5794.14,34979.71,"200,316,185.51",5748.17,BTC/USD
07/05/2019,6031.54,5748.17,5748.17,59556.89,"353,043,890.95",5819.57,BTC/USD
08/05/2019,6032.25,5753.08,5819.57,40967.62,"241,917,027.36",5998.71,BTC/USD
09/05/2019,6194.91,5988.65,5998.71,51005.27,"310,336,580.16",6171.96,BTC/USD
10/05/2019,6444.57,6133.21,6171.96,68160.13,"430,403,405.14",6358.29,BTC/USD
11/05/2019,7394.94,6357.02,6358.29,135248.42,"933,141,315.95",7191.36,BTC/USD
12/05/2019,7541.61,6793.21,7191.36,142892.25,"1,023,203,366.46",6977.63,BTC/USD
13/05/2019,8127.75,6873.42,6977.63,149082.57,"1,140,302,646.60",7806.36,BTC/USD
14/05/2019,8297.02,7631.34,7806.36,122383.06,"976,094,121.29",7980.13,BTC/USD
15/05/2019,8263.29,7849.92,7980.13,86162.62,"694,202,804.31",8183.83,BTC/USD
16/05/2019,8352.25,7679.05,8183.83,95341.68,"762,104,107.69",7874.11,BTC/USD
17/05/2019,7930.98,6668.67,7874.11,141482.93,"1,023,961,962.83",7371.96,BTC/USD
18/05/2019,7491.67,7213.72,7371.96,41327.89,"303,317,486.98",7266.08,BTC/USD
19/05/2019,8281.66,7257.26,7266.08,91218.12,"723,011,166.20",8193.14,BTC/USD
20/05/2019,8193.14,7591.85,8193.14,80672.83,"637,617,163.27",7998.29,BTC/USD
21/05/2019,8102.32,7807.77,7998.29,45005.01,"357,803,946.85",7947.93,BTC/USD
22/05/2019,8033.76,7533.66,7947.93,54216.74,"424,501,866.33",7626.89,BTC/USD
23/05/2019,7971.26,7478.74,7626.89,50121.07,"386,766,321.19",7876.5,BTC/USD
24/05/2019,8165.45,7801.57,7876.5,51604.15,"413,162,746.86",7996.4,BTC/USD
25/05/2019,8140.82,7948.68,7996.4,22294.65,"179,206,342.03",8059.13,BTC/USD
26/05/2019,8779.0,7894.53,8059.13,57648.95,"483,663,699.62",8726.23,BTC/USD
27/05/2019,8931.53,8668.46,8726.23,57692.17,"507,164,714.76",8785.17,BTC/USD
28/05/2019,8818.71,8562.2,8785.17,41445.13,"360,752,199.95",8718.85,BTC/USD
29/05/2019,8760.48,8444.1,8718.85,44056.71,"380,343,928.72",8664.56,BTC/USD
30/05/2019,9065.89,8027.21,8664.56,95189.06,"815,525,590.67",8276.25,BTC/USD
31/05/2019,8570.78,8116.0,8276.25,60143.23,"502,056,527.56",8550.67,BTC/USD
01/06/2019,8619.21,8459.65,8550.67,26884.15,"229,736,992.43",8555.87,BTC/USD
02/06/2019,8819.9,8547.48,8555.87,25506.14,"221,708,083.06",8737.91,BTC/USD
03/06/2019,8740.24,8073.18,8737.91,63486.15,"534,972,187.72",8114.49,BTC/USD
04/06/2019,8114.49,7463.94,8114.49,103552.9,"809,220,381.24",7677.47,BTC/USD
05/06/2019,7917.14,7591.88,7677.47,49771.65,"387,021,977.02",7791.29,BTC/USD
06/06/2019,7872.1,7467.52,7791.29,44397.47,"342,084,400.02",7807.36,BTC/USD
07/06/2019,8127.63,7767.37,7807.36,51105.14,"407,241,297.23",8002.63,BTC/USD
08/06/2019,8058.91,7796.46,8002.63,23469.94,"186,055,499.51",7933.78,BTC/USD
09/06/2019,7964.75,7535.9,7933.78,30301.73,"234,551,796.21",7643.44,BTC/USD
10/06/2019,8061.5,7533.53,7643.44,43154.98,"339,520,552.04",8021.0,BTC/USD
11/06/2019,8049.78,7724.58,8021.0,35850.45,"282,632,009.38",7917.32,BTC/USD
12/06/2019,8250.0,7834.57,7917.32,49460.34,"399,065,678.38",8174.14,BTC/USD
13/06/2019,8326.2,8053.65,8174.14,38536.25,"315,594,036.87",8235.57,BTC/USD
14/06/2019,8724.42,8180.39,8235.57,50383.98,"424,131,990.84",8693.96,BTC/USD
15/06/2019,8905.14,8621.48,8693.96,38140.15,"333,656,492.38",8853.56,BTC/USD
16/06/2019,9372.89,8800.96,8853.56,84289.2,"767,025,702.52",8979.18,BTC/USD
17/06/2019,9468.85,8976.99,8979.18,65486.04,"606,269,265.79",9336.01,BTC/USD
18/06/2019,9357.22,8941.83,9336.01,51829.13,"473,016,555.83",9081.71,BTC/USD
19/06/2019,9313.18,9045.47,9081.71,32012.68,"293,070,485.25",9280.54,BTC/USD
20/06/2019,9600.28,9219.81,9280.54,45144.43,"424,436,854.57",9536.85,BTC/USD
21/06/2019,10230.86,9536.85,9536.85,77828.7,"765,543,626.60",10218.87,BTC/USD
22/06/2019,11207.97,10086.32,10218.87,115793.98,"1,240,328,392.49",10689.54,BTC/USD
23/06/2019,11285.51,10513.81,10689.54,57082.02,"619,160,985.99",10855.99,BTC/USD
24/06/2019,11100.92,10555.71,10855.99,52118.36,"565,444,720.43",11035.74,BTC/USD
25/06/2019,11778.22,10992.37,11035.74,84123.73,"953,962,631.15",11740.34,BTC/USD
26/06/2019,13826.76,11679.1,11740.34,211449.88,"2,685,872,365.10",12913.28,BTC/USD
27/06/2019,13314.05,10335.34,12913.28,202428.68,"2,345,027,203.81",11154.09,BTC/USD
28/06/2019,12433.0,10772.75,11154.09,120700.97,"1,408,438,810.31",12355.06,BTC/USD
29/06/2019,12362.9,11352.27,12355.06,81875.16,"968,516,834.60",11884.1,BTC/USD
30/06/2019,12200.02,10677.83,11884.1,80893.36,"917,158,052.37",10769.05,BTC/USD
01/07/2019,11207.0,10006.43,10769.05,115739.97,"1,225,129,699.57",10591.87,BTC/USD
02/07/2019,10927.6,9678.1,10591.87,120994.95,"1,239,524,970.43",10844.13,BTC/USD
03/07/2019,12009.59,10841.91,10844.13,115565.16,"1,313,585,829.89",11981.61,BTC/USD
04/07/2019,12055.11,11067.68,11981.61,71141.03,"831,236,841.56",11156.52,BTC/USD
05/07/2019,11435.38,10787.94,11156.52,66066.75,"734,424,868.07",10993.25,BTC/USD
06/07/2019,11709.27,10985.4,10993.25,48172.2,"549,769,169.13",11248.94,BTC/USD
07/07/2019,11605.43,11109.42,11248.94,36847.21,"418,161,890.29",11474.28,BTC/USD
08/07/2019,12386.28,11339.02,11474.28,63847.27,"762,033,323.29",12296.16,BTC/USD
09/07/2019,12808.06,12117.31,12296.16,79607.47,"993,891,866.34",12567.02,BTC/USD
10/07/2019,13183.73,11569.94,12567.02,124523.09,"1,554,955,347.89",12099.12,BTC/USD
11/07/2019,12099.91,11002.39,12099.12,102929.11,"1,185,222,449.66",11343.12,BTC/USD
12/07/2019,11931.91,11096.61,11343.12,55994.89,"647,690,095.15",11797.37,BTC/USD
13/07/2019,11835.87,10827.53,11797.37,59187.84,"668,325,183.28",11363.97,BTC/USD
14/07/2019,11447.92,10118.85,11363.97,76310.21,"814,667,763.32",10204.41,BTC/USD
15/07/2019,11070.18,9877.02,10204.41,92742.77,"965,178,341.63",10850.26,BTC/USD
16/07/2019,11025.76,9366.82,10850.26,113537.84,"1,140,137,759.72",9423.44,BTC/USD
17/07/2019,9982.24,9086.51,9423.44,101032.08,"965,256,823.84",9696.15,BTC/USD
18/07/2019,10776.54,9292.61,9696.15,102443.07,"1,033,842,556.65",10638.35,BTC/USD
19/07/2019,10757.41,10135.16,10638.35,62995.33,"658,190,962.53",10532.94,BTC/USD
20/07/2019,11094.32,10379.19,10532.94,56766.57,"608,954,333.23",10759.42,BTC/USD
21/07/2019,10833.99,10329.89,10759.42,38379.41,"405,339,891.10",10586.71,BTC/USD
22/07/2019,10676.6,10072.07,10586.71,50574.02,"524,442,852.25",10325.87,BTC/USD
23/07/2019,10328.44,9820.61,10325.87,52754.02,"529,438,124.08",9854.15,BTC/USD
24/07/2019,9920.54,9535.78,9854.15,54750.78,"531,611,909.42",9772.14,BTC/USD
25/07/2019,10184.43,9744.7,9772.14,40285.56,"403,576,364.36",9882.43,BTC/USD
26/07/2019,9890.05,9668.52,9882.43,31960.31,"312,717,110.04",9847.45,BTC/USD
27/07/2019,10202.95,9310.47,9847.45,53081.42,"512,612,117.07",9478.32,BTC/USD
28/07/2019,9591.52,9135.64,9478.32,28313.55,"267,243,770.14",9531.77,BTC/USD
29/07/2019,9717.69,9386.9,9531.77,31434.4,"299,936,368.39",9506.93,BTC/USD
30/07/2019,9749.53,9391.78,9506.93,28856.19,"276,402,322.56",9595.52,BTC/USD
31/07/2019,10123.94,9581.6,9595.52,42030.01,"416,343,142.53",10089.25,BTC/USD
01/08/2019,10488.81,9890.49,10089.25,43505.11,"442,037,342.05",10409.79,BTC/USD
02/08/2019,10666.64,10340.82,10409.79,44213.09,"463,688,251.79",10528.99,BTC/USD
03/08/2019,10915.0,10509.35,10528.99,34102.93,"367,536,516.75",10820.41,BTC/USD
04/08/2019,11074.95,10572.24,10820.41,39795.33,"431,699,306.35",10978.91,BTC/USD
05/08/2019,11945.38,10978.89,10978.91,74748.53,"870,917,186.96",11807.96,BTC/USD
06/08/2019,12316.85,11224.1,11807.96,80694.71,"949,534,020.01",11467.1,BTC/USD
07/08/2019,12138.55,11393.98,11467.1,70893.9,"834,719,365.81",11974.28,BTC/USD
08/08/2019,12042.87,11498.04,11974.28,49871.24,"588,463,519.89",11982.8,BTC/USD
09/08/2019,12027.57,11674.06,11982.8,39230.82,"464,214,586.73",11865.21,BTC/USD
10/08/2019,11971.35,11232.42,11865.21,40869.27,"470,049,694.45",11293.59,BTC/USD
